id,title,label
8670,Kind Samaritan Pays Off All Overdue Lunch Fees At Hometown Elementary School,FAKE
7867,King Rufus Found Buried Under Parking Lot Near Beaulieu Motor Museum,FAKE
3424,King: Fill the Supreme Court vacancy,REAL
6400,Knesset Speaker asks Vatican to join battle against UNESCO’s denial of history,FAKE
10230,Koala gets so excited it runs head-first into a tree,FAKE
10398,Koch Brothers Battle to Prevent Dark Money Disclosure in South Dakota,FAKE
10083,Koch Brothers Helped Incite the Impending Bloodbath Among Republicans,FAKE
604,Koch Groups To Spend Nearly $1 Billion On 2016,REAL
595,"Koch-backed network aims to spend nearly $1 billion ahead of 2016 elections, may engage in GOP primaries",REAL
6093,Kp Message 10-30-16… “A Few Things”,FAKE
1405,KRAUTHAMMER: Jeb Bush had a breakout performance in the Fox News debate,REAL
4429,"Kurdish forces, backed by U.S. airstrikes, launch offensive in Iraq",REAL
7865,Kurds decide to get on US nerves,FAKE
10069,Kurds Worried Turkey Will Stab Them in the Back as They Fight ISIS,FAKE
3122,Ky. clerk says won’t personally authorize gay marriage licenses -- or interfere,REAL
2244,Ky. clerk’s attorney: New marriage licenses ‘not worth the paper they’re written on’,REAL
6676,Kylie Jenner Sizzles In These Chip-Pan Accident Pictures,FAKE
8770,Lady Gaga Protests Donald Trump Outside of Trump Tower,FAKE
9988,Lara Trump Implies FBI Letter Politically Motivated – ‘My Father-In-Law Forced Their Hand’ (AUDIO),FAKE
6411,Last Stand For ISIS?,FAKE
945,"Latest And Perhaps Last Debate Highlights Animosity Of Sanders, Clinton",REAL
6663,"Latest Posts WikiLeaks Documents Coming From US Intelligence Not Russia, MSM & Democrat Party Dying",FAKE
3250,Latino Vote Poll: Some Would Consider A Republican In 2016,REAL
4217,Laura Bush hints she'd rather see Hillary as president,REAL
4736,Laura Ingraham: The Trump betrayal by Republican elites won't soon be forgotten,REAL
7744,Lavrov and Kerry discuss Syrian settlement,FAKE
9892,Lavrov Schools European Diplomats in Logic Using Examples of Yemen and Ukraine,FAKE
311,Law enforcement took more stuff from people than burglars did last year,REAL
9525,Lawbreaking AirBnB At It Again: Sends Out Spam That Violates CAN-SPAM Act,FAKE
187,Lawmakers caught in battle between House ethics cops,REAL
190,Lawmakers fuming over report Capitol police left guns in bathrooms,REAL
3885,Lawmakers seek deeper shake-up at Secret Service,REAL
2843,Lawmakers Who Have Forgotten Iraq Insist They're Right About Iran,REAL
10275,Lawsuits Against Monsanto’s Roundup®,FAKE
8396,Lawyer Who Kept Hillary Campaign Chief Out of Jail in DOJ Hillary Probe,FAKE
5409,LDS Church’s new ‘Mormon and Gay’ website wins cheers and some jeers for ignoring controversial policy,FAKE
10416,LEAKED BOMBSHELL: The Shocking Truth About Hillary That Huma Abedin Has Concealed For Years,FAKE
5623,Leaked email shows Monsanto Executive V.P. invited to 'Hillraiser' fundraiser to put Clinton into the White House for Monsanto's benefit,FAKE
7595,"Leaked Email: ‘If She Wins, Hillary Will Own The Supreme Court for the Next 30 to 40 Years’",FAKE
5576,Leaked Memo Exposes Shady Dealings Between Clinton Foundation Donors And Bill’s “For-Profit” Activities,FAKE
6217,"Leaked: Podesta's Satanic ""Spirit Cooking"" Dinner. Distrubing Stuff Beyond Belief!",FAKE
3282,Leaked: What’s in Obama’s trade deal,REAL
6106,Learning Horrors of War from Vets,FAKE
5317,"Leftist Hypocrisy On “Peace, Love, And Equality” BRUTALLY Exposed",FAKE
7600,Leftists Claim Dress Code Promotes “Rape Culture”,FAKE
9461,"Legend Art Cashin On A Trump Presidency, The New World Order, Gold, Brexit, The Great Depression And Why We Will See Panic",FAKE
9540,Legend of The Brave Buffalo; Thousands of Wild American Bison Appear at Standing Rock.,FAKE
10465,Legendary US Gymnastics Coach Bela Karolyi May Have Known for YEARS That Team's Doctor Sexually Abused Girls,FAKE
9341,Lesser-Known Celebrity Contract Riders - The Onion - America's Finest News Source,FAKE
10042,"Lesson learned? Goldman Sachs says not to expect ""Brexit-type surprise"" on Nov. 8",FAKE
2202,Lessons from Obama's deal with Iran,REAL
4803,Lester Holt: presidential debate moderator and proven fact-checker,REAL
7679,Let’s Be Clear – A Vote For Warmonger Hillary Clinton Is A Vote For World War 3,FAKE
9343,Let’s Be Clear—A Vote for Warmonger Hillary Clinton Is a Vote for World War 3,FAKE
5193,Let’s dispel with this notion that Donald Trump knows what he’s doing,REAL
4601,Let’s Make 2016 the Last Endless American Election,REAL
105,Let’s make the South stop lying: The right’s war on our history — and truth — must be defeated now,REAL
9272,Letter to Judge in Bundy Case in Oregon,FAKE
620,Letting Trump and the GOP self-destruct: Hillary and Democrats have the right strategy by laying low,REAL
9353,Levers of Power: Flushing the Vote Down the Memory Hole,FAKE
5435,Liberal CNN Commentator Blames Republicans for Obamacare’s Rising Premiums,FAKE
2730,"Liberal media mocks Republican presidential candidates with ""clown car"" diss",REAL
8269,"Liberal MSNBC’s Chris Matthews Makes Unbelievable Speech, MUST WATCH!",FAKE
365,"Liberal pundits blame Debbie Wasserman Schultz, not Bernie Sanders, for Democrats’ division",REAL
2207,Liberals poised to give Obama a win on Iran,REAL
4973,Libertarian Gary Johnson Tries His Luck in Las Vegas,REAL
707,Libertarian Party set to pick nominee at convention,REAL
8298,"Libertarian Party VP insults Trump, practically endorses Clinton",FAKE
5027,Libertarian ticket eyes post-convention opening – and debate stage,REAL
4750,"Libertarian VP Candidate Gives Up, Will Focus on Preventing Trump Presidency",REAL
4931,Libertarians hope rallies and ads can nudge them into the presidential debates,REAL
9670,Liberty or State Control? You Decide,FAKE
5067,Life Among the Berned,REAL
7157,Life: 10 Steps To Rolling The Perfect Joint,FAKE
8634,Life: 6 Great Halloween Costume Ideas For Duos,FAKE
10102,"Life: 6 Pieces Of Meat I Have Seen, Held, And In One Case, Gone On Vacation With",FAKE
5709,Life: 7 Incredible Animal Mating Rituals,FAKE
9064,"Life: If You Love Enamel Pins, You’ll Love This Etsy Shop, And If You Don’t Care About Enamel Pins, You’ll Explode Over This Picture Of A Bulldog Puppy, And If That Doesn’t Do It For You, You’ll Lose Your Shit Over This Amazing-Looking Pizza, And If You Don’t, We’ll Find Something For You",FAKE
7159,Life: Lucky Break: This Teen Boy Just Got Another 4 Years To Plan His Viral Coming-Out Video,FAKE
9790,"Life: Move Over, SoulCycle: This Spin Studio Motivates Its Students By Hooking Up Each Bike To A Sick Child’s Life Support",FAKE
10344,"Life: Touching: After Her Brother Passed Away, This Woman Took Over His Facebook Page To Continue Sharing Islamophobic Rhetoric",FAKE
5612,"Life: When These Third-Graders Saw Their Classmate Didn’t Have A Lunch, They Kept Feeding Him More And More Lunches Until He Clogged The Door And Got School Canceled",FAKE
6327,Lifting weights could ward off dementia and make you smarter,FAKE
6150,"Lights, Camera, Propaganda! Washington's Anti-Russia Campaign Invades Hollywood - Danielle Ryan",FAKE
6369,Like a “Concentration Camp” Police Mark DAPL Protesters with Numbers and Lock Them in Dog Kennels,FAKE
6295,"Like a good little sharia-compliant female, Prince Charles’ wife Camilla removes her shoes to enter a mosque in Abu Dhabi, but the Prince of Wales keeps his shoes on",FAKE
8161,Limbaugh: Democrats would 'destroy Jesus Christ',FAKE
1690,Lincoln Chafee Ends His Presidential Campaign,REAL
1872,Lindsey Graham presidential bid bets on foreign policy,REAL
7821,Links 10/28/16,FAKE
5585,Links 11/11/16,FAKE
6995,Links 11/12/16,FAKE
6976,Links 11/5/16 | naked capitalism,FAKE
8466,Links 11/9/16: Election Day,FAKE
10200,List of Republicans opposing Trump | OffGuardian,FAKE
1161,"Listen to the Donald Trump voters: It has taken an ignorant demagogue to tell truth about GOP, humiliate party establishment",REAL
10387,LISTEN: Clinton ‘Crime Family’ EXPOSED By Veteran FBI Assistant Director,FAKE
7809,"Little-Loved by Scholars, Trump Also Gets Little of Their Cash",FAKE
7861,Live Blog: Voting Fraud Exposed Nationwide,FAKE
3223,Live from New Hampshire: They’re all here,REAL
6703,LIVE: Hillary Clinton Addresses Nation for First Time Following Presidential Race,FAKE
7959,Living in a 5G World: Wireless Pollution is Getting Out of Control,FAKE
7178,Load of manure dumped at Democratic headquarters,FAKE
6249,London Bankers Fearful of Brexit Blowback,FAKE
3847,Long Odds Ahead for Obama on His Troubled Trade Agenda,REAL
614,Long-Shot Candidates Look To Keep Hope Alive For 2016,REAL
6250,Long-term Effects of the Presidential Election,FAKE
8682,Look at the SHOCKING Number of Kids Born To Illegals in 2014,FAKE
7973,Look At What Is Unfolding In China And Other Key Regions Right Now,FAKE
7923,"Look out, Paul Ryan! Masochist Paul Nehlen is gunning for House speakership",FAKE
8044,Look What Students FORCED To Do After Muslims FLOOD Germany,FAKE
3459,Looking for clues to Supreme Court’s final rulings in Ginsburg’s good mood,REAL
4152,"Looking To 2015, Economists See 5 Reasons To Celebrate",REAL
5601,Loony Pseudo-Christian Says That Liberals Are Using Witchcraft To ‘Fog’ Christians’ Heads (VIDEO),FAKE
4410,Loretta Lynch becomes first African-American woman AG.,REAL
4544,Loretta Lynch becomes first African-American woman AG.,REAL
2980,Loretta Lynch joins Obama in prodding Senate over NSA,REAL
2665,Los Angeles Times backs Clinton over Sanders,REAL
8307,Losing Trump Tries to Fool Voters with Last Ditch Media Propaganda Scam,FAKE
3492,Lots Of Candidates Want To Simplify Tax Code; Here's What They Get Wrong,REAL
294,Louie Gohmert For House Speaker?,REAL
7952,Louis Farrakhan (Nation of Islam) agrees with Donald Trump about the need for extreme vetting of Muslim immigrants,FAKE
5400,Louisiana Election Officials Seize Voting Machine Illegally Placed In Private Room For ‘VIP Voters’ (VIDEO),FAKE
579,Louisiana’s Common Core Debacle,REAL
7350,"Love Him or Hate Him, Anderson Cooper Just Put a 3rd Degree Burn on Newt for Megyn Kelly 'Sex' Insult",FAKE
5767,Love Him Or Hate Him: Trump Is The Revolution Against The Establishment,FAKE
5609,Love Trumps Hate: GoFundMe To Rebuild Church Torched By Trump Supporter SHATTERS Fundraising Records,FAKE
5483,Low-Cost Wind Turbine to Power an Entire House for a Lifetime Starts Selling in India,FAKE
8343,Lower Yields and Agropoisons: What is the Point of GM Mustard in India?,FAKE
8629,Lucifer's Banker: Bradley Birkenfeld on Corporate Crime in America,FAKE
9531,"Luis Lázaro Tijerina: Americans and the Trump ""Victory"" - Russia News Now",FAKE
3907,Lynch faces Congress in attorney general hearing,REAL
4411,Lynch schools the wingnuts: How the right tried — and failed — to wound Obama’s AG nominee,REAL
3283,Lynch vote deal reached on human trafficking bill,REAL
2650,Lynch's delayed confirmation vote,REAL
4336,Macy's is the latest to cut ties with Donald Trump,REAL
9972,Madman Merkel Demands the Internet Publicly Release All Closed-Source Code,FAKE
9009,Magnificent Jellyfish Gardens Purify The Water While Growing Food,FAKE
9149,Mainstream Presidential Polls Fuel Illusion That Voters Are Stuck With Only Two Choices,FAKE
3168,Major Corporate Sponsors Are Scaling Back Support for GOP Convention,REAL
6643,Major Democratic Donor: African-Americans are “Seriously F***ed In The Head”,FAKE
88,Major donors consider funding Black Lives Matter,REAL
6859,Major Voter Fraud Already Running Rampant Against Republicans,FAKE
5828,Make America Vote Again,FAKE
7169,"Make music great again, with these 10 Trumped up album covers",FAKE
8131,Malala Announced That She Plans To Become Prime Minister Of Pakistan,FAKE
8736,Malaysia to Buy Ships From China in Another Blow to US Regional Dominance,FAKE
3980,Mali: At least 20 dead after gunmen storm luxury hotel in capital,REAL
6972,Mall of America to Close for First Time Ever on Thanksgiving,FAKE
3151,Man burned by fajitas while praying can't sue Applebee's,REAL
8603,Man punctuates high-speed chase with stop at In-N-Out Burger drive-thru,FAKE
8935,Man searching for unbiased review of ADHM and Shivaay on internet ends up exhausting data pack,FAKE
6147,Man uses Trump victory as excuse to call ex-girlfriend,FAKE
5834,Man wildly optimistic ahead of flat pack assembly,FAKE
10551,Man with unfashionable front door feared by neighbours,FAKE
334,Manhunt for escaped killers expands to Vermont,REAL
324,Manhunt shifts to lone cabin in upstate New York: Prisoner hideout?,REAL
10061,Manny Pacquiao's Son Dead? Report Says Jimuel Pacquiao Dies Of Asthm Complications - Morning News USA,FAKE
5351,ManTracker: How to Be One and How to Avoid One – 10/31/16,FAKE
3384,Many Clinton charity donors also got State Department awards under Hillary,REAL
3258,Many Opt to Take Social Security Before Full Retirement Age,REAL
10473,Many Popular Tea Bags Contain Alarming Amounts of Deadly Pesticides (avoid these brands like the plague),FAKE
782,March 15 Exit Poll Results: The Polarization of Primary Electorates,REAL
1333,Marco Rubio can’t save the Republican Party: Why people are giving him way too much credit after Iowa,REAL
2283,Marco Rubio doesn’t think sexual orientation is a choice but wants states to decide marriage,REAL
999,Marco Rubio Ends Bid after Losing His Home State,REAL
1359,Marco Rubio is running scared,REAL
4268,Marco Rubio self-destructs in New Hampshire,REAL
1302,Marco Rubio Short-Circuits During G.O.P. Debate,REAL
1703,Marco Rubio Strong Favorite in Sheldon Adelson Primary,REAL
3487,Marco Rubio unveils comprehensive tax plan,REAL
4344,"Marco Rubio, announcing 2016 campaign, focuses on 'everyman' credentials (+video)",REAL
4384,Marco Rubio: Being Gay Is Not A Choice,REAL
2557,Marco Rubio: Critics of Immigration Bill Were Right,REAL
1683,Marco Rubio: Donald Trump's plan 'borders on the absurd',REAL
1878,Marco Rubio’s big gamble,REAL
4297,Marco Rubio's strategy is utterly baffling,REAL
6905,Marcus Mumford after Bundy verdict.,FAKE
3704,Marines’ killer set off no red flags,REAL
9859,"Mark Crispin Miller, a professor at New York University, explains how US elections are stolen:",FAKE
6439,Mark Ruffalo Reportedly Placed on U.S. Terrorist Watch List,FAKE
7121,Markets collapse as Donald Trump is projected to win,FAKE
9430,Markets PANIC Over Trump Victory As FBI Reopens Hillary Email Probe | Harvey Organ,FAKE
8332,MARKETWATCH LEFTIST: MSM’s “Blatant” Anti Trump Bias May Be Suicidal,FAKE
774,"Martha MacCallum: It's Donald Trump's moment. And this is how we got here, America",REAL
1847,Martin O’Malley is running for president — and on Elizabeth Warren's platform,REAL
4114,Martin O’Malley Praises Senate Democrats for Holding Up Trade Deal,REAL
430,Maryland has passed one of the nation’s strongest equal pay laws,REAL
3663,Mass shootings appear to be spiraling out of control. Are they? (+video),REAL
7009,MASSACHUSETTS: Designated Terrorist Group CAIR demands synagogue cancel speakers who are pro-Israel anti-Islam,FAKE
5746,Massive “Hillary For Prison” sign held up at World Series game 5 infuriates liberals,FAKE
3535,'Massive' French airstrikes hit Islamic State to retaliate for attacks,REAL
7062,MASSIVE Global Bond Write-Down Coming on Back of Financial Reset — Jim Willie,FAKE
9770,Massive marine park declared in Antarctic Ocean,FAKE
5433,Massive Spike In Obamacare Health Premiums Could Boost Trump To Victory,FAKE
590,Matt Bevin is the next governor of Kentucky. He has President Obama to thank.,REAL
7054,Mavs Fans Got Mad At Mark Cuban For Bashing Trump. His Response Is Perfect,FAKE
3747,May Day's meaning: How it unfolded in Seattle,REAL
9471,May puts nation on high-poppy alert,FAKE
3265,McCain in toughest Senate fight of his life,REAL
807,McCain on Trump: 'Foolish' to ignore will of GOP voters,REAL
5869,McCain Pledges to Help Pentagon Fix Scandal Over Excessive Military Bonuses,FAKE
2199,McCain: Trump doesn't understand Syria,REAL
257,McCarthy Bombshell Leaves House GOP in Chaos,REAL
263,McCarthy drops out of speaker race as House asks: Who wants this job? (+video),REAL
266,"McCarthy withdraws from speaker race, vote postponed",REAL
3273,McConnell announces 'Plan B' to stop Iran deal,REAL
184,McConnell plan moves Senate closer to deal on Homeland Security funding,REAL
2383,McConnell Promises 9/11 First Responders Will Get Healthcare Bill,REAL
3407,McConnell to Obama: Dems started the SCOTUS wars,REAL
3298,"McConnell, after his no-shutdowns pledge, quickly finds himself boxed in",REAL
3404,McConnell: No lame duck confirmation,REAL
3269,McConnell: Trump's Muslim ban wouldn't pass the Senate,REAL
4660,McMullin surge threatens to squeeze Trump's already narrow path to victory,REAL
6048,"Media blackout as hundreds of black teens attack Temple U. students, police, a horse",FAKE
2723,Media coverage of gang violence sure looks different when the perpetrators are white,REAL
8609,Media Dig the Grave for Self-Government,FAKE
8690,Media Roll Out Welcome Mat for ‘Humanitarian’ War in Syria,FAKE
10036,Media Roll Out Welcome Mat for ‘Humanitarian’ War in Syria,FAKE
8545,Media Self-Destruct over Trump,FAKE
9452,MEDIA SHAME - These 65 Journalists are Now Presstitutes. Their Madam is Hillary Clinton.,FAKE
5049,"Media trumpeting Trump implosion, but is it real?",REAL
2714,Media turn blind eye to Hillary Clinton’s glaring mistakes,REAL
5129,Meet Hillary Clinton's Potential Vice Presidents In 100 Words,REAL
1855,Meet Ted Cruz's top fundraiser: his wife,REAL
2288,Meet The Couples Fighting To Make Marriage Equality The Law Of The Land,REAL
7032,Meet the journalist facing 45 years in jail for filming the tar sands pipeline protest in North Dakota,FAKE
6895,Meet The Man Who Started The Illuminati,FAKE
5915,"Meet the Neocons, 9/11 Criminals and Goldman Bankers On Team Trump : The Corbett Report",FAKE
281,Meet the Republicans who ousted John Boehner. They're just getting started.,REAL
1731,Meet the Trump Truthers: Media figures insist bigoted Trump questioner was just a liberal plant,REAL
6158,Megyn [sic] Kelly: Gowdy Triumphantly Comments on the Hillary Case Reopening,FAKE
8018,Megyn Kelly Finally Reveals The Details Of Ailes’ Sexual Harrassment,FAKE
4423,Megyn Kelly interrogates Tom Cotton on Iran letter: “What’s the point in writing to the Iranian mullahs?”,REAL
2721,Megyn Kelly is an evil genius: How the Fox News host won America’s trust (by being slightly less horrible),REAL
673,Megyn Kelly Rips Into Donald Trump for His Attacks on a Federal Judge,REAL
718,"Megyn Kelly Special: Trump defends tone, says bid will be ‘complete waste’ if he doesn’t win",REAL
1626,Megyn Kelly tears into Ted Cruz over ridiculous debate demands: “Would we have to submit our voting records to you?”,REAL
5099,"Melania Trump Plagiarized Michelle Obama, a Woman Republicans Said Hated America",REAL
5679,Melting Glaciers In Bolivian Andes Leave Communities At Risk,FAKE
6456,Memo to Comey: Keep Your Damn Hands Off Our Elections,FAKE
9485,Memo to the Next Administration: Defense Spending Must Be For Actual Defense,FAKE
5214,Memo To Trump And Clinton: Use Tough Love To Win The Millennials,REAL
8228,Memo to Trump: 'Action This Day!',FAKE
4486,"Memorial Day provides respite from VA controversies, even as new issue brews",REAL
4085,Merkel brings shuttle diplomacy to White House,REAL
8281,Merkel: Worried about Islamisation? Just Sing Christmas Carols,FAKE
3412,Merrick Garland’s instinct for the middle could put him in the court’s most influential spot,REAL
8483,"Meteor, space junk, rocket? Mysterious flash hits Siberia",FAKE
9264,"Meteor, space junk, rocket? Mysterious flash hits Siberia",FAKE
6239,"Meter Reader Knocks On Man’s Door, Reveals Sinister Plan Once He’s Inside",FAKE
4253,Mexico’s top diplomat calls Trump’s policies ‘ignorant and racist’,REAL
4037,MH370 search: Debris found in Reunion may give clues,REAL
4031,"MH370: If debris is part of missing plane, what's next?",REAL
9233,"MI5 Chief Gives First Ever Interview to Press, Hypes 'Aggressive Russia' - Jason Ditz",FAKE
9474,Michael Bloomberg Names Technological Unemployment as the Next Administration’s “Greatest Conundrum”,FAKE
3782,Michael Brown's Family To File Wrongful Death Lawsuit,REAL
8864,Michael Hudson on Meet the Renegades,FAKE
8025,Michael Klare: Whose Finger on the Nuclear Button?,FAKE
9239,"Michael Moore admits no women ever melted the ice caps, bombs American history",FAKE
5335,Michael Moore Owes Me $4.99,FAKE
5821,Michael Moore Owes Me $4.99,FAKE
10010,Michael Moore Owes Me $4.99,FAKE
7915,Michael Moore Visits WikiLeaks’ Julian Assange [Video],FAKE
9364,Michael Moore: Joe Blow Will Vote Trump As “Ultimate F–– You to the Elite… A Human Molotov Cocktail”,FAKE
8856,Michael Moore’s ‘Morning After To-Do List’ Is Going Viral – Maybe This Time We Will Listen,FAKE
8801,Michael Oliver – Here Is The Big Picture For Gold After The Takedown,FAKE
6901,Michael Oliver – This Key Signal Will Indicate Liftoff For Gold & Silver And The Mining Stocks!,FAKE
9103,Michelle Malkin SCHOOLED The Idiots On ‘The View’ On Obama’s LIES To America. They’re SPEECHLESS!,FAKE
8237,Michelle Obama Deletes Hillary Clinton From Twitter,FAKE
5764,Michelle Obama Promotes Lewd Rappers,FAKE
4103,Michelle Obama reflects on pressure she felt in '08,REAL
5068,Michelle Obama's full DNC speech: Best of the night?,REAL
10139,Microsoft Outlook to introduce ‘Hillary’ button to delete emails ‘en masse’,FAKE
473,Middle Class Decline Looms over Final Years of Obama Presidency,REAL
5333,Migrant Thug Beats 87-Year-Old To Bloody Pulp For Making 1 Simple Request,FAKE
8051,Migrants FLOOD Into U.S. From Mexico Right Before Election,FAKE
4030,Migrants Refuse To Leave Train At Refugee Camp In Hungary,REAL
3644,"Mike Brown anniversary: Arrests, state of emergency",REAL
3777,"Mike Brown Family Suing Ferguson, Wilson",REAL
1922,"Mike Huckabee on Netanyahu, wage stagnation, 2016 and more",REAL
2318,Mike Huckabee: Gay People 'Can Be My Friends',REAL
1198,Mike Huckabee's daughter: Negative tone in GOP race helps Clinton,REAL
5111,Mike Pence doesn't share Donald Trump's worldview,REAL
9324,Mike Pence Drapes Shawl Over Immodest Lady Justice Statue - The Onion - America's Finest News Source,FAKE
4731,Mike Pence enabled Donald Trump. Stop saying he’d make a good president.,REAL
6915,Mike Pence Is Fine With Trump Sexual Assault But Offended By Voter Suppression,FAKE
7096,Mike Pence says “shalom” to Israel’s Republicans,FAKE
4755,Mike Pence won the debate by throwing Donald Trump under the bus,REAL
2436,Milestone House Vote Would Take Health Care Away From Millions,REAL
9404,Militarized Police Brutalize and Arrest Peaceful Protesters at Dakota Access Pipeline #NoDAPL,FAKE
8640,Military op to retake Mosul from ISIS,FAKE
7117,Military Veterans Are Helping To Save Coral Reefs By Combating Climate Change,FAKE
7209,Militias prepare for election unrest while Christians fast,FAKE
5548,"Millennials ‘Search for Truth’ on Election but Distrust Media, Intelligence Firm Reports",FAKE
470,Millennials and Gen X worried retirement years won't be so golden,REAL
122,Millennials Are More Racist Than They Think,REAL
4863,"Millennials Just Aren't That Into Hillary Clinton, and it Could Cost Her the Election",REAL
57,Million-dollar donors pump huge sums into 2016 White House race,REAL
6486,Millions of South Koreans Rise Up Against Shadow Government,FAKE
10023,"Minnesota Man Arrested, Sentenced to 6-Months in Jail for Having a Windmill On His Property",FAKE
3106,Miracles Man: Metaxas Vs. Closed Minds And A Closed Universe,REAL
3179,"Mired in third, Marco Rubio prepares for a long, drawn-out Republican race",REAL
10397,Miss Russia | Russia & India Report,FAKE
1155,Missing on GOP debate stage: A future president (Opinion),REAL
3294,Mitch McConnell Pledges To Avoid Debt Ceiling Disaster,REAL
3268,Mitch McConnell's mission to keep the GOP majority,REAL
1162,"Mitt Romney Calls Donald Trump 'A Phony, A Fraud'; Trump Hits Back",REAL
1223,Mitt Romney Could Soon Endorse Marco Rubio. Will Jeb Join Him?,REAL
2005,Mitt Romney Fans Speculation Over Another White House Run,REAL
827,Mitt Romney Refuses to Support Trump: “I Keep Hoping That Somehow Things Will Get Better”,REAL
1946,Mitt Romney still has a Mormon problem,REAL
4250,Mitt Romney to give big speech on 2016 race. Joining #NeverTrump? (+video),REAL
1820,"Mitt Romney Was Right: To win in 2016, here's what Republicans must do now",REAL
1167,"Mitt Romney: Donald Trump is a 'phony, a fraud'",REAL
4348,Mitt Romney's Re-Invention As Anti-Poverty Warrior,REAL
9649,MMR Vaccines Cause 340% Increased Risk of Autism in African American Infants,FAKE
10064,MOBILE PASSES DESKTOP FOR THE FIRST TIME…,FAKE
7165,Mobilizing in Guatemala,FAKE
9721,Moby Just Destroyed Trump In A Passionate Defense Of Hillary,FAKE
5558,"Modi effect: Facebook to abolish fake troll accounts, users can transfer content till 31st Dec",FAKE
162,Momentum to bar Syrian refugees slows,REAL
102,"Moms march to demand end to police brutality, racial injustice",REAL
9100,Monetary Policy at the Time of Elections,FAKE
9840,"Money Laundering Scheme Exposed: 14 Pro-Clinton Super PACs, Nonprofits Implicated",FAKE
2744,"Monica Lewinsky’s latest comeback, fueled by media remorse",REAL
6722,"Monsanto Behind 4-Years-in-the-Making, Failed Peace Deal in Colombia",FAKE
7099,Monsieur Malbrough est Mort | New Eastern Outlook,FAKE
8047,Montenegrin PM resigns shortly after suggesting Russia behind alleged coup plot,FAKE
5195,More anti-Trump action planned after second night of protests across US,REAL
8116,More Bang for the Buck | New Eastern Outlook,FAKE
7276,"More Beer, Less Vodka as Russians Mull Ongoing Crisis - Rustem Falyakhov",FAKE
299,More conservative Republicans say they won't back Boehner for speaker,REAL
6734,"More Evidence Emerges Proving What a Shameless, Crony Fraud Evan Bayh Is",FAKE
7083,More Footage Of Operation High Jump With Hitler!,FAKE
10414,More on Trump’s Populism and How It Can Be Controlled By Government,FAKE
7980,More Reports Of Votes Flipping From Trump To Clinton In Texas ….election Officials Dismiss Concerns… An Ongoing Cbs4 Voter Fraud Investigation Finds People Voting Twice,FAKE
7847,More Than 1 Million ‘Check In’ On Facebook To Support The Standing Rock Sioux,FAKE
3154,Mormon Church Backs LGBT Protection,REAL
4729,"Mormon Exodus: Trump, Clinton Tied in Utah at 26%; McMullin 22%, Johnson 14%",REAL
6762,Morning Joe Destroys Corrupt Clinton Foundation (Laughable) “Total Corruption”,FAKE
4360,"Morning Plum: Get ready for another ideological death struggle, this time over climate",REAL
510,Morning Plum: Will GOP pay any political price for budgetary hocus-pocus?,REAL
7954,Moronic Trump Campaign Thinks Reopened Clinton Email Investigation Will Save Them,FAKE
9607,Moscow downplays Spain’s refusal to let Russian warship refuel in Ceuta,FAKE
5470,Most Idiotic Comment Ever? “Sell Gold Because Inflation Will Spike”,FAKE
4221,Most non-Trump GOP voters say they would consider independent candidate,REAL
9101,Most Popular Halloween Costumes Of 2016 - The Onion - America's Finest News Source,FAKE
6350,Mother And Daughter Remind MSNBC Reporter That Trump Has Black Supporters,FAKE
3672,Motive elusive in deadly San Bernardino rampage as FBI takes over probe,REAL
9333,Mourning in America—A “Patriot Spring” In Europe?,FAKE
10524,Moveable Feast Cafe 2016/11/04 … Open Thread,FAKE
8321,Moveable Feast Cafe 2016/11/14 … Open Thread,FAKE
1060,Mr. Trump goes to Washington: The surreal spectacle of a know-nothing GOP frontrunner,REAL
6512,Mrs. Weiner,FAKE
8750,MSNBC Makes Huge Mistake After Trying To Catch Black Family Calling Trump Racist,FAKE
4255,"MSNBC, DNC reach deal to host Democratic debate in New Hampshire",REAL
2666,MSNBC’s year of standing up straight,REAL
7545,Mudslide on major highway in Colombia kills at least 6,FAKE
7770,MUFON International tracking multiple triangle UFO reports,FAKE
1714,"Mulling 2016 run, Biden speaks with top labor leader",REAL
1542,Muslim debate seizes GOP presidential race,REAL
6595,"Muslims Are Kidnapping White Girls And Forcing Them Into Sex Slavery, Says UK Children's Charity",FAKE
6329,Muslims regularly use “Inshallah” (“God Willing” in Arabic) and nobody calls it ‘Christophobic’ hate speech…so why is “Deus Vult” (“God Willing” in Latin) graffiti being called ‘Islamophobic’ Crusader hate speech?,FAKE
10250,"Muslims Start Chanting Allah On Plane, Flight Attendant Quickly Shuts Them Up",FAKE
6614,Muslims Terrorize Hindus Because It's Wednesday,FAKE
8638,Must Read of the Day – Dennis Kucinich’s Extraordinary Warning on D.C.’s Think Tank Warmongers,FAKE
6615,Must Read of the Day – The Clinton Presidency Is Going to Be a Miserable Slog,FAKE
9063,Must Watch: When People Laughed At Donald Trump And Anyone Who Said He Would Win,FAKE
2323,N.J. Gov. Christie walks a fine line on gay marriage,REAL
3693,"Names of Oregon victims released, range in age from 18 to 67",REAL
7804,Nanny In Jail After Force Feeding Baby To Death,FAKE
10430,NASA Admits: Someone Took Control Over Space Probe Voyager 2 And Sent Data In An Unknown Language,FAKE
10543,NASA to test in flight folding wing,FAKE
5534,Nation Elects First Black-Hearted President - The Onion - America's Finest News Source,FAKE
3728,Nation Mourns 9 Victims In Charleston Church Shooting,REAL
